created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2023-12-16T05:59:07+00:00,614,2009,1844,1749,1408,819,38.20,37.20,,,,
2023-12-16T06:40:48+00:00,615,1992,1824,1732,1387,804,37.60,37.20,,,,
2023-12-16T07:22:28+00:00,616,1965,1773,1677,1356,789,36.20,37.00,,,,
2023-12-16T08:04:08+00:00,617,1893,1655,1535,1297,777,36.10,35.50,,,,
2023-12-16T08:45:47+00:00,618,1812,1520,1394,1219,753,36.40,33.10,,,,
2023-12-16T09:27:27+00:00,619,1738,1412,1269,1170,736,37.80,29.30,,,,
2023-12-16T10:09:07+00:00,620,1678,1326,1163,1136,720,40.00,26.00,,,,
2023-12-16T10:50:47+00:00,621,1647,1272,1098,1116,707,42.00,24.00,,,,
2023-12-16T11:32:28+00:00,622,1628,1248,1069,1104,688,43.30,22.60,,,,
2023-12-16T12:14:08+00:00,623,1630,1243,1059,1099,686,44.20,22.00,,,,
2023-12-16T12:55:47+00:00,624,1641,1244,1058,1116,674,44.90,21.40,,,,
2023-12-16T13:37:27+00:00,625,1636,1233,1054,1107,668,45.50,21.40,,,,
2023-12-16T14:19:06+00:00,626,1628,1220,1036,1097,661,45.40,21.10,,,,
2023-12-16T15:00:46+00:00,627,1624,1216,1021,1092,656,45.70,20.70,,,,
2023-12-16T16:24:06+00:00,628,1621,1203,1009,1098,647,45.80,20.50,,,,
2023-12-16T17:05:48+00:00,629,1621,1201,1005,1094,645,45.80,20.40,,,,
2023-12-16T17:47:27+00:00,630,1628,1202,1007,1101,633,46.10,20.40,,,,
2023-12-16T18:29:07+00:00,631,1631,1200,1006,1103,629,46.20,20.60,,,,
2023-12-16T19:10:46+00:00,632,1628,1201,1006,1102,623,46.10,20.70,,,,
2023-12-16T19:52:27+00:00,633,1628,1200,1000,1102,624,46.10,20.60,,,,
2023-12-16T20:34:07+00:00,634,1630,1201,1005,1093,626,46.20,20.60,,,,
2023-12-16T21:15:48+00:00,635,1634,1200,1005,1094,624,46.30,20.50,,,,
2023-12-16T21:57:28+00:00,636,1625,1188,993,1085,626,46.60,20.30,,,,
2023-12-16T22:39:07+00:00,637,1633,1200,1004,1096,628,47.60,19.70,,,,
2023-12-16T23:20:47+00:00,638,1634,1199,1002,1104,635,47.50,20.00,,,,
2023-12-17T00:02:27+00:00,639,1665,1231,1040,1125,633,47.20,20.30,,,,
2023-12-17T00:44:06+00:00,640,1711,1295,1107,1166,641,47.30,21.20,,,,
2023-12-17T01:25:46+00:00,641,1804,1427,1257,1255,656,48.00,22.70,,,,
2023-12-17T02:07:29+00:00,642,1866,1535,1393,1303,670,45.50,27.30,,,,
2023-12-17T02:49:07+00:00,643,1857,1548,1400,1296,690,40.10,31.20,,,,
2023-12-17T03:30:47+00:00,644,1886,1596,1447,1313,688,38.80,31.50,,,,
2023-12-17T04:12:27+00:00,645,1939,1697,1572,1348,706,37.30,33.00,,,,
2023-12-17T04:54:07+00:00,646,1948,1712,1589,1347,717,35.40,35.20,,,,
2023-12-17T05:35:47+00:00,647,1892,1615,1464,1311,716,34.70,35.90,,,,
2023-12-17T06:17:28+00:00,648,1826,1515,1364,1254,702,34.00,34.80,,,,
2023-12-17T06:59:07+00:00,649,1791,1458,1301,1237,699,35.60,32.20,,,,
2023-12-17T07:40:48+00:00,650,1760,1405,1240,1211,689,36.60,30.50,,,,
2023-12-17T08:22:26+00:00,651,1734,1366,1201,1195,683,37.60,28.90,,,,
2023-12-17T09:04:07+00:00,652,1725,1354,1181,1178,675,38.90,27.40,,,,
2023-12-17T09:45:49+00:00,653,1711,1328,1160,1171,673,40.00,26.20,,,,
2023-12-17T10:27:28+00:00,654,1708,1319,1143,1164,666,41.10,25.20,,,,
2023-12-17T11:09:08+00:00,655,1697,1296,1124,1161,656,41.80,24.60,,,,
2023-12-17T11:50:47+00:00,656,1689,1286,1104,1145,656,42.60,24.00,,,,
2023-12-17T12:32:27+00:00,657,1685,1274,1090,1147,640,43.30,23.60,,,,
2023-12-17T13:14:06+00:00,658,1682,1265,1079,1141,635,43.70,23.40,,,,
2023-12-17T13:55:47+00:00,659,1688,1269,1085,1147,628,44.20,23.20,,,,
2023-12-17T14:37:28+00:00,660,1691,1269,1083,1156,623,44.80,23.00,,,,
2023-12-17T15:19:08+00:00,661,1711,1289,1106,1152,617,45.20,22.90,,,,
2023-12-17T16:00:50+00:00,662,1711,1290,1104,1166,614,45.60,22.90,,,,
2023-12-17T16:42:27+00:00,663,1697,1271,1085,1153,612,45.80,22.70,,,,
2023-12-17T17:24:06+00:00,664,1692,1264,1072,1164,615,46.20,22.50,,,,
2023-12-17T18:05:47+00:00,665,1690,1261,1072,1139,618,46.60,22.30,,,,
2023-12-17T18:47:26+00:00,666,1697,1265,1076,1158,608,46.90,22.20,,,,
2023-12-17T19:29:07+00:00,667,1711,1280,1093,1166,610,47.40,22.20,,,,
2023-12-17T20:10:48+00:00,668,1708,1272,1086,1161,608,47.70,22.30,,,,
2023-12-17T20:52:26+00:00,669,1698,1264,1070,1169,608,48.00,22.40,,,,
2023-12-17T21:34:07+00:00,670,1707,1270,1084,1167,603,48.20,22.30,,,,
2023-12-17T22:15:47+00:00,671,1684,1246,1055,1151,602,48.70,22.20,,,,
2023-12-17T22:57:26+00:00,672,1699,1261,1072,1140,594,49.30,21.20,,,,
2023-12-17T23:39:07+00:00,673,1802,1390,1213,1231,598,51.10,20.60,,,,
2023-12-18T00:20:47+00:00,674,1862,1490,1330,1295,617,52.20,23.50,,,,
2023-12-18T01:02:27+00:00,675,1928,1616,1459,1360,633,46.70,28.10,,,,
2023-12-18T01:44:09+00:00,676,1974,1701,1559,1383,649,42.90,32.00,,,,
2023-12-18T02:25:47+00:00,677,2056,1854,1744,1424,679,40.50,34.40,,,,
2023-12-18T03:07:27+00:00,678,2062,1881,1786,1421,683,36.90,37.80,,,,
2023-12-18T03:49:08+00:00,679,2064,1891,1796,1422,705,35.20,38.50,,,,
2023-12-18T04:30:47+00:00,680,2047,1880,1790,1406,727,34.20,39.10,,,,
2023-12-18T05:12:26+00:00,681,1997,1808,1702,1382,737,34.10,38.50,,,,
2023-12-18T05:54:07+00:00,682,1983,1773,1655,1381,749,34.20,37.80,,,,
2023-12-18T06:35:47+00:00,683,1999,1805,1693,1394,752,34.90,37.40,,,,
2023-12-18T07:17:28+00:00,684,1904,1642,1501,1344,758,34.40,38.20,,,,
2023-12-18T07:59:07+00:00,685,1847,1558,1408,1301,753,35.60,35.70,,,,
2023-12-18T08:40:47+00:00,686,1792,1463,1304,1261,745,38.30,32.60,,,,
2023-12-18T09:22:27+00:00,687,1756,1400,1233,1230,731,41.30,29.80,,,,
2023-12-18T10:04:07+00:00,688,1752,1386,1219,1229,716,44.20,27.50,,,,
2023-12-18T10:45:47+00:00,689,1748,1375,1206,1235,706,47.10,26.40,,,,
2023-12-18T11:27:27+00:00,690,1754,1382,1208,1230,701,48.40,26.00,,,,
2023-12-18T12:09:08+00:00,691,1763,1385,1214,1232,694,50.00,25.60,,,,
2023-12-18T12:50:47+00:00,692,1766,1383,1210,1232,681,51.10,25.50,,,,
2023-12-18T13:32:28+00:00,693,1762,1376,1200,1223,666,52.50,24.90,,,,
2023-12-18T14:14:08+00:00,694,1751,1357,1179,1219,655,53.80,24.40,,,,
2023-12-18T14:55:49+00:00,695,1746,1355,1170,1213,647,54.80,24.00,,,,
2023-12-18T15:37:26+00:00,696,1738,1338,1152,1211,646,55.70,23.60,,,,
2023-12-18T16:19:07+00:00,697,1745,1343,1160,1213,641,56.90,23.20,,,,
2023-12-18T17:00:47+00:00,698,1775,1373,1197,1233,645,58.40,22.70,,,,
2023-12-18T17:42:27+00:00,699,1821,1435,1267,1244,638,59.30,23.40,,,,
2023-12-18T18:24:07+00:00,700,1797,1399,1221,1247,635,58.70,23.80,,,,
2023-12-18T19:05:48+00:00,701,1797,1395,1216,1249,627,59.20,23.50,,,,
2023-12-18T19:47:27+00:00,702,1828,1442,1276,1251,623,59.40,23.90,,,,
2023-12-18T20:29:08+00:00,703,1819,1426,1256,1258,624,59.20,24.00,,,,
2023-12-18T21:10:47+00:00,704,1821,1430,1261,1273,624,59.20,24.50,,,,
2023-12-18T21:52:27+00:00,705,1796,1398,1215,1256,624,59.10,24.80,,,,
2023-12-18T22:34:08+00:00,706,1783,1376,1187,1255,619,59.30,24.70,,,,
2023-12-18T23:15:48+00:00,707,1797,1402,1213,1264,620,59.60,24.60,,,,
2023-12-18T23:57:28+00:00,708,1814,1423,1239,1275,627,59.80,25.10,,,,
2023-12-19T00:39:08+00:00,709,1866,1501,1335,1310,637,59.00,25.80,,,,
2023-12-19T01:20:48+00:00,710,1890,1539,1386,1341,642,57.80,27.40,,,,
2023-12-19T02:02:26+00:00,711,1980,1698,1552,1404,656,54.20,29.40,,,,
2023-12-19T02:44:06+00:00,712,1969,1695,1558,1399,672,51.10,33.00,,,,
2023-12-19T03:25:47+00:00,713,2086,1895,1783,1467,697,47.80,34.00,,,,
2023-12-19T04:07:27+00:00,714,2085,1908,1807,1455,709,43.50,37.90,,,,
2023-12-19T04:49:07+00:00,715,2062,1882,1777,1439,720,40.30,38.70,,,,
2023-12-19T05:30:47+00:00,716,2058,1868,1761,1428,730,39.10,38.80,,,,
2023-12-19T06:12:28+00:00,717,2004,1795,1676,1409,737,40.00,38.30,,,,
2023-12-19T06:54:07+00:00,718,1935,1686,1556,1359,742,38.80,37.90,,,,
2023-12-19T07:35:47+00:00,719,1886,1614,1467,1312,736,39.90,35.40,,,,
2023-12-19T08:17:26+00:00,720,1850,1557,1403,1286,727,41.30,33.30,,,,
2023-12-19T08:59:08+00:00,721,1819,1504,1348,1273,711,42.90,31.60,,,,
2023-12-19T09:40:47+00:00,722,1792,1460,1298,1243,704,44.80,30.00,,,,
2023-12-19T10:22:27+00:00,723,1777,1437,1268,1236,697,46.50,28.40,,,,
2023-12-19T11:04:17+00:00,724,1756,1410,1232,1216,684,48.20,27.40,,,,
2023-12-19T11:45:48+00:00,725,1770,1417,1243,1219,667,49.10,26.80,,,,
2023-12-19T12:27:28+00:00,726,1759,1394,1215,1210,658,49.60,26.30,,,,
2023-12-19T13:09:07+00:00,727,1736,1363,1180,1192,651,50.10,25.70,,,,
2023-12-19T13:50:47+00:00,728,1738,1362,1185,1196,638,50.80,24.90,,,,
2023-12-19T14:32:27+00:00,729,1727,1347,1162,1187,631,51.40,24.40,,,,
2023-12-19T15:14:07+00:00,730,1711,1329,1138,1168,626,51.50,24.00,,,,
2023-12-19T15:55:47+00:00,731,1720,1335,1148,1184,625,51.70,23.70,,,,
2023-12-19T16:37:27+00:00,732,1746,1371,1195,1167,622,51.90,23.60,,,,
2023-12-19T17:19:09+00:00,733,1743,1360,1183,1166,610,51.70,23.50,,,,
2023-12-19T18:00:47+00:00,734,1722,1330,1151,1142,599,51.50,23.30,,,,
2023-12-19T18:42:28+00:00,735,1703,1307,1115,1136,592,52.50,22.10,,,,
2023-12-19T19:24:07+00:00,736,1703,1305,1118,1135,592,54.70,21.30,,,,
2023-12-19T20:05:47+00:00,737,1711,1306,1119,1139,592,55.00,21.00,,,,
2023-12-19T20:47:27+00:00,738,1697,1285,1091,1130,592,55.90,20.80,,,,
2023-12-19T21:29:07+00:00,739,1697,1282,1089,1136,579,56.60,20.50,,,,
2023-12-19T22:10:46+00:00,740,1710,1298,1107,1144,579,57.10,20.60,,,,
2023-12-19T22:52:28+00:00,741,1693,1280,1082,1140,582,57.10,20.60,,,,
2023-12-19T23:34:07+00:00,742,1726,1321,1136,1156,576,57.30,20.70,,,,
2023-12-20T00:15:47+00:00,743,1744,1345,1155,1186,576,57.70,20.70,,,,
2023-12-20T00:57:26+00:00,744,1748,1347,1159,1195,571,57.00,22.10,,,,
2023-12-20T01:39:06+00:00,745,1731,1332,1137,1199,567,55.40,23.40,,,,
2023-12-20T02:20:49+00:00,746,1764,1368,1187,1189,569,53.30,23.60,,,,
2023-12-20T03:02:27+00:00,747,1773,1380,1199,1219,571,55.10,23.50,,,,
2023-12-20T03:44:07+00:00,748,1770,1383,1195,1216,563,54.20,24.60,,,,
2023-12-20T04:25:50+00:00,749,1857,1495,1336,1268,574,53.70,24.80,,,,
2023-12-20T05:07:28+00:00,750,1840,1480,1319,1259,577,53.00,26.90,,,,
2023-12-20T05:49:08+00:00,751,1835,1482,1315,1271,585,50.40,27.50,,,,
2023-12-20T06:30:48+00:00,752,1787,1419,1236,1236,577,49.10,28.50,,,,
2023-12-20T07:12:27+00:00,753,1760,1378,1194,1210,567,47.70,27.40,,,,
2023-12-20T07:54:07+00:00,754,1745,1360,1175,1184,554,49.60,25.60,,,,
2023-12-20T08:35:47+00:00,755,1750,1361,1177,1203,551,50.50,25.10,,,,
2023-12-20T09:17:27+00:00,756,1742,1348,1164,1187,546,50.70,25.00,,,,
2023-12-20T09:59:09+00:00,757,1732,1339,1152,1173,544,50.20,24.70,,,,
2023-12-20T10:40:47+00:00,758,1714,1316,1132,1154,531,50.20,24.00,,,,
2023-12-20T11:22:33+00:00,759,1713,1315,1131,1155,531,50.50,23.30,,,,
2023-12-20T12:04:08+00:00,760,1726,1331,1156,1136,525,50.90,22.80,,,,
2023-12-20T12:45:48+00:00,761,1713,1319,1136,1136,525,51.20,22.50,,,,
2023-12-20T13:27:28+00:00,762,1714,1315,1137,1138,511,51.50,22.10,,,,
2023-12-20T14:09:07+00:00,763,1712,1311,1133,1136,527,51.60,22.00,,,,
2023-12-20T14:50:51+00:00,764,1700,1296,1108,1134,523,51.40,21.80,,,,
2023-12-20T15:32:28+00:00,765,1712,1308,1125,1129,523,51.50,21.60,,,,
2023-12-20T16:14:07+00:00,766,1711,1302,1118,1132,527,51.70,21.40,,,,
2023-12-20T16:55:47+00:00,767,1712,1302,1122,1131,525,51.90,21.30,,,,
2023-12-20T17:37:28+00:00,768,1706,1297,1108,1122,524,52.00,21.10,,,,
2023-12-20T18:19:07+00:00,769,1691,1276,1089,1130,511,52.10,21.10,,,,
2023-12-20T19:00:47+00:00,770,1687,1268,1075,1122,511,52.20,21.00,,,,
2023-12-20T19:42:27+00:00,771,1691,1271,1084,1126,511,52.10,21.00,,,,
2023-12-20T20:24:07+00:00,772,1700,1283,1096,1116,509,52.00,20.90,,,,
2023-12-20T21:05:48+00:00,773,1713,1305,1124,1109,499,52.00,20.70,,,,
2023-12-20T21:47:27+00:00,774,1692,1274,1081,1117,501,52.30,20.60,,,,
2023-12-20T22:29:07+00:00,775,1679,1254,1058,1113,499,52.00,20.70,,,,
2023-12-20T23:10:49+00:00,776,1676,1246,1047,1110,494,51.80,20.60,,,,
2023-12-20T23:52:28+00:00,777,1693,1264,1071,1133,489,51.80,20.70,,,,
2023-12-21T00:34:07+00:00,778,1719,1305,1111,1146,490,51.40,21.40,,,,
2023-12-21T01:15:48+00:00,779,1739,1329,1139,1173,495,50.70,22.50,,,,
2023-12-21T01:57:28+00:00,780,1750,1343,1154,1180,496,49.30,23.60,,,,
2023-12-21T02:39:08+00:00,781,1742,1343,1154,1179,494,47.60,24.60,,,,
2023-12-21T03:20:48+00:00,782,1739,1337,1149,1171,484,46.40,24.80,,,,
2023-12-21T04:02:26+00:00,783,1757,1357,1176,1170,486,45.70,25.00,,,,
2023-12-21T04:44:06+00:00,784,1739,1342,1158,1160,483,45.40,25.00,,,,
2023-12-21T05:25:48+00:00,785,1729,1327,1137,1152,481,44.80,25.00,,,,
2023-12-21T06:07:27+00:00,786,1740,1344,1170,1118,471,44.70,24.40,,,,
2023-12-21T06:49:08+00:00,787,1730,1321,1136,1133,466,47.10,22.30,,,,
2023-12-21T07:30:48+00:00,788,1729,1321,1136,1137,464,49.60,22.30,,,,
2023-12-21T08:12:27+00:00,789,1732,1324,1137,1137,462,48.10,22.90,,,,
2023-12-21T08:54:07+00:00,790,1718,1306,1124,1136,448,48.30,22.80,,,,
2023-12-21T09:35:48+00:00,791,1709,1295,1118,1113,450,48.00,22.30,,,,
2023-12-21T10:17:28+00:00,792,1694,1281,1102,1093,445,47.90,21.50,,,,
2023-12-21T10:59:07+00:00,793,1680,1268,1086,1073,439,48.00,20.80,,,,
2023-12-21T11:40:48+00:00,794,1665,1247,1066,1061,439,48.00,20.30,,,,
2023-12-21T12:22:27+00:00,795,1651,1232,1047,1057,439,48.00,19.70,,,,
2023-12-21T13:04:06+00:00,796,1647,1223,1037,1046,438,48.00,19.30,,,,
2023-12-21T13:45:47+00:00,797,1636,1213,1022,1042,432,48.20,18.80,,,,
2023-12-21T14:27:27+00:00,798,1629,1200,1007,1030,426,48.20,18.40,,,,
2023-12-21T15:09:08+00:00,799,1620,1195,996,1023,426,48.20,18.10,,,,
2023-12-21T15:50:47+00:00,800,1628,1202,1010,1022,428,48.10,17.80,,,,
2023-12-21T16:32:28+00:00,801,1638,1210,1022,1029,428,48.50,17.80,,,,
2023-12-21T17:14:07+00:00,802,1628,1199,1007,1025,427,48.20,17.80,,,,
2023-12-21T17:55:48+00:00,803,1649,1222,1042,1024,423,48.10,17.70,,,,
2023-12-21T18:37:28+00:00,804,1630,1197,1001,1033,419,48.00,17.60,,,,
2023-12-21T19:19:17+00:00,805,1616,1181,980,1016,410,47.90,17.50,,,,
2023-12-21T20:00:48+00:00,806,1631,1194,1004,1005,407,47.70,17.40,,,,
2023-12-21T20:42:28+00:00,807,1613,1178,979,1006,400,47.50,17.30,,,,
2023-12-21T21:24:07+00:00,808,1609,1168,976,1001,400,47.30,17.20,,,,
2023-12-21T22:05:47+00:00,809,1601,1156,958,994,395,47.10,17.00,,,,
2023-12-21T22:47:27+00:00,810,1598,1152,951,999,390,47.00,16.90,,,,
2023-12-21T23:29:08+00:00,811,1615,1168,975,1003,389,46.90,16.80,,,,
2023-12-22T00:10:47+00:00,812,1698,1270,1100,1041,385,46.80,17.00,,,,
2023-12-22T00:52:27+00:00,813,1701,1277,1095,1095,398,47.80,18.10,,,,
2023-12-22T01:34:07+00:00,814,1674,1242,1056,1076,400,44.50,20.90,,,,
2023-12-22T02:15:47+00:00,815,1667,1233,1041,1072,394,43.60,20.90,,,,
2023-12-22T02:57:26+00:00,816,1667,1232,1040,1078,393,43.40,20.90,,,,
2023-12-22T03:39:07+00:00,817,1715,1288,1100,1113,400,43.10,21.10,,,,
2023-12-22T04:20:48+00:00,818,1781,1384,1199,1176,409,43.10,23.10,,,,
2023-12-22T05:02:27+00:00,819,1762,1365,1188,1168,418,41.00,26.40,,,,
2023-12-22T05:44:06+00:00,820,1764,1364,1195,1134,413,38.60,26.90,,,,
2023-12-22T06:25:47+00:00,821,1800,1408,1234,1180,421,39.20,25.60,,,,
2023-12-22T07:07:28+00:00,822,1778,1392,1215,1169,419,40.00,27.00,,,,
2023-12-22T07:49:08+00:00,823,1762,1372,1193,1154,417,37.00,28.10,,,,
2023-12-22T08:30:47+00:00,824,1725,1317,1138,1116,406,37.20,27.70,,,,
2023-12-22T09:12:28+00:00,825,1658,1242,1060,1041,399,36.70,26.00,,,,
2023-12-22T09:54:07+00:00,826,1646,1224,1040,1011,382,38.60,22.10,,,,
2023-12-22T10:35:47+00:00,827,1652,1230,1057,1003,381,39.60,20.60,,,,
2023-12-22T11:17:28+00:00,828,1648,1227,1052,1002,375,40.30,19.90,,,,
2023-12-22T11:59:08+00:00,829,1633,1210,1024,1000,374,41.00,19.40,,,,
2023-12-22T12:40:49+00:00,830,1628,1200,1011,1002,368,41.10,19.30,,,,
2023-12-22T13:22:27+00:00,831,1628,1199,1008,997,359,41.30,19.20,,,,
2023-12-22T14:04:08+00:00,832,1630,1200,1008,993,359,41.50,19.00,,,,
2023-12-22T14:45:47+00:00,833,1628,1196,1007,990,351,41.70,18.80,,,,
2023-12-22T15:27:27+00:00,834,1648,1218,1040,995,350,42.00,18.60,,,,
2023-12-22T16:09:07+00:00,835,1653,1223,1042,1002,350,42.30,18.50,,,,
2023-12-22T16:50:49+00:00,836,1659,1227,1045,1010,351,42.80,18.50,,,,
2023-12-22T17:32:28+00:00,837,1661,1227,1042,1015,351,43.10,18.50,,,,
2023-12-22T18:14:08+00:00,838,1648,1211,1018,1012,351,43.50,18.40,,,,
2023-12-22T18:55:47+00:00,839,1646,1204,1008,1016,351,43.80,18.40,,,,
2023-12-22T19:37:27+00:00,840,1651,1215,1022,1019,351,44.10,18.50,,,,
2023-12-22T20:19:07+00:00,841,1657,1214,1022,1020,349,44.50,18.50,,,,
2023-12-22T21:00:48+00:00,842,1658,1215,1021,1020,346,44.70,18.40,,,,
2023-12-22T21:42:27+00:00,843,1648,1200,1000,1017,349,45.20,18.30,,,,
2023-12-22T22:24:08+00:00,844,1666,1224,1035,1039,346,45.80,18.20,,,,
2023-12-22T23:05:47+00:00,845,1656,1206,1006,1043,345,46.20,18.40,,,,
2023-12-22T23:47:27+00:00,846,1681,1238,1048,1053,355,46.30,18.40,,,,
2023-12-23T00:29:08+00:00,847,1711,1268,1080,1093,355,46.80,19.10,,,,
2023-12-23T01:10:48+00:00,848,1726,1286,1093,1107,366,45.90,20.50,,,,
2023-12-23T01:52:27+00:00,849,1758,1327,1135,1147,370,45.90,21.70,,,,
2023-12-23T02:34:08+00:00,850,1793,1370,1185,1168,384,45.30,23.60,,,,
2023-12-23T03:15:47+00:00,851,1825,1410,1228,1203,393,44.30,24.80,,,,
2023-12-23T03:57:26+00:00,852,1828,1421,1233,1215,399,43.30,26.80,,,,
2023-12-23T04:39:08+00:00,853,1811,1408,1220,1212,410,42.00,27.70,,,,
2023-12-23T05:20:48+00:00,854,1807,1409,1218,1219,418,41.90,27.80,,,,
2023-12-23T06:02:26+00:00,855,1807,1419,1230,1226,432,41.90,28.10,,,,
2023-12-23T06:44:08+00:00,856,1790,1402,1215,1212,446,40.70,28.70,,,,
2023-12-23T07:25:46+00:00,857,1758,1365,1178,1182,452,40.70,28.10,,,,
2023-12-23T08:07:29+00:00,858,1752,1358,1169,1173,464,40.80,27.40,,,,
2023-12-23T08:49:07+00:00,859,1741,1341,1150,1152,464,41.50,26.40,,,,
2023-12-23T09:30:47+00:00,860,1728,1321,1133,1139,470,42.20,25.50,,,,
2023-12-23T10:12:27+00:00,861,1740,1333,1151,1136,466,43.40,24.40,,,,
2023-12-23T10:54:07+00:00,862,1730,1326,1138,1129,474,44.60,23.80,,,,
2023-12-23T11:35:48+00:00,863,1744,1347,1177,1128,470,45.30,23.40,,,,
2023-12-23T12:17:26+00:00,864,1730,1321,1137,1126,468,45.80,23.10,,,,
2023-12-23T12:59:09+00:00,865,1733,1322,1136,1122,464,46.20,22.80,,,,
2023-12-23T13:40:47+00:00,866,1740,1327,1139,1127,459,46.60,22.60,,,,
2023-12-23T14:22:27+00:00,867,1737,1316,1130,1126,453,46.90,22.50,,,,
2023-12-23T15:04:08+00:00,868,1738,1323,1134,1126,443,47.20,22.50,,,,
2023-12-23T15:45:47+00:00,869,1741,1326,1136,1125,441,47.80,22.30,,,,
2023-12-23T16:27:28+00:00,870,1728,1311,1118,1126,437,48.40,22.20,,,,
2023-12-23T17:09:07+00:00,871,1719,1296,1100,1134,446,49.30,22.00,,,,
2023-12-23T17:50:48+00:00,872,1718,1296,1094,1134,445,50.10,21.90,,,,
2023-12-23T18:32:27+00:00,873,1715,1296,1091,1134,453,50.80,21.70,,,,
2023-12-23T19:14:07+00:00,874,1713,1287,1086,1126,451,51.60,21.50,,,,
2023-12-23T19:55:46+00:00,875,1715,1293,1092,1136,463,52.30,21.40,,,,
2023-12-23T20:37:27+00:00,876,1711,1281,1081,1135,463,53.00,21.10,,,,
2023-12-23T21:19:07+00:00,877,1707,1276,1075,1141,464,53.60,21.10,,,,
2023-12-23T22:00:47+00:00,878,1699,1267,1065,1137,462,54.10,21.00,,,,
2023-12-23T22:42:28+00:00,879,1717,1296,1102,1134,464,54.30,21.00,,,,
2023-12-23T23:24:09+00:00,880,1709,1280,1082,1139,464,54.70,20.70,,,,
2023-12-24T00:05:48+00:00,881,1719,1296,1098,1150,465,54.90,20.80,,,,
2023-12-24T00:47:27+00:00,882,1726,1303,1104,1155,464,54.30,21.60,,,,
2023-12-24T01:29:07+00:00,883,1841,1455,1263,1281,478,55.40,21.70,,,,
2023-12-24T02:10:48+00:00,884,1924,1595,1425,1331,499,51.10,27.50,,,,
2023-12-24T02:52:27+00:00,885,1968,1676,1518,1364,537,45.40,31.30,,,,
2023-12-24T03:34:08+00:00,886,1969,1706,1559,1360,567,42.70,34.00,,,,
2023-12-24T04:15:47+00:00,887,1948,1686,1535,1341,579,39.40,35.40,,,,
2023-12-24T04:57:28+00:00,888,1935,1672,1523,1327,594,38.30,35.30,,,,
2023-12-24T05:39:07+00:00,889,1906,1621,1468,1304,609,37.50,35.00,,,,
2023-12-24T06:20:47+00:00,890,1900,1615,1457,1298,611,37.50,34.20,,,,
2023-12-24T07:02:27+00:00,891,1853,1548,1391,1263,615,36.70,34.50,,,,
2023-12-24T07:44:08+00:00,892,1796,1468,1304,1208,604,36.20,33.10,,,,
2023-12-24T08:25:47+00:00,893,1740,1395,1229,1160,590,37.20,30.50,,,,
2023-12-24T09:07:27+00:00,894,1672,1298,1125,1086,576,37.70,28.30,,,,
2023-12-24T09:49:07+00:00,895,1644,1260,1086,1053,555,39.30,24.20,,,,
2023-12-24T10:30:49+00:00,896,1636,1249,1074,1038,539,42.00,21.50,,,,
2023-12-24T11:12:28+00:00,897,1646,1257,1077,1048,537,43.60,20.30,,,,
2023-12-24T11:54:07+00:00,898,1646,1249,1070,1041,523,44.30,20.30,,,,
2023-12-24T12:35:48+00:00,899,1632,1232,1047,1034,498,44.10,20.30,,,,
2023-12-24T13:17:28+00:00,900,1629,1228,1040,1012,489,44.30,19.70,,,,
2023-12-24T13:59:06+00:00,901,1633,1228,1046,1007,473,45.00,18.70,,,,
2023-12-24T14:40:47+00:00,902,1629,1218,1038,998,459,46.10,18.00,,,,
2023-12-24T15:22:27+00:00,903,1641,1232,1055,1001,455,47.10,17.50,,,,
2023-12-24T16:04:08+00:00,904,1636,1220,1040,1006,448,48.10,17.20,,,,
2023-12-24T16:45:47+00:00,905,1631,1216,1028,998,443,48.90,16.90,,,,
2023-12-24T17:27:27+00:00,906,1628,1206,1014,999,438,49.40,16.70,,,,
2023-12-24T18:09:07+00:00,907,1620,1194,999,999,431,49.80,16.50,,,,
2023-12-24T18:50:48+00:00,908,1616,1189,996,988,430,50.20,16.30,,,,
2023-12-24T19:32:27+00:00,909,1621,1195,998,987,421,50.60,16.00,,,,
2023-12-24T20:14:07+00:00,910,1614,1179,976,983,419,50.90,15.80,,,,
2023-12-24T20:55:48+00:00,911,1616,1184,985,985,413,51.10,15.60,,,,
2023-12-24T21:37:27+00:00,912,1611,1171,971,987,401,51.30,15.60,,,,
2023-12-24T22:19:07+00:00,913,1616,1176,976,991,403,51.20,15.60,,,,
2023-12-24T23:42:27+00:00,914,1680,1245,1054,1053,406,51.80,15.50,,,,
2023-12-25T00:24:06+00:00,915,1756,1338,1145,1135,418,53.60,17.40,,,,
2023-12-25T01:05:47+00:00,916,1816,1421,1236,1204,432,48.50,22.20,,,,
2023-12-25T01:47:28+00:00,917,1841,1477,1298,1237,459,44.70,26.50,,,,
2023-12-25T02:29:07+00:00,918,1891,1572,1404,1269,475,41.50,28.80,,,,
2023-12-25T03:10:46+00:00,919,1938,1651,1501,1296,498,38.30,31.80,,,,
2023-12-25T03:52:29+00:00,920,1934,1656,1508,1292,523,36.30,33.80,,,,
2023-12-25T04:34:09+00:00,921,1952,1693,1556,1298,545,35.20,34.50,,,,
2023-12-25T05:15:48+00:00,922,1943,1676,1527,1299,560,34.50,35.10,,,,
2023-12-25T05:57:29+00:00,923,1945,1679,1527,1307,566,34.30,35.60,,,,
